timestamp_ms,grip_force_N
1460.0,12.041926277895156
1465.0,11.95741302717522
1470.0,11.112262321959946
1475.0,10.77972355407834
1480.0,10.978603762731435
1485.0,11.419842106702921
1490.0,10.04428925636776
1495.0,10.019072409989842
1500.0,9.394700398671977
1505.0,9.685022852278767
1510.0,8.927441604417119
1515.0,9.15293524555228
1520.0,8.944004437160542
1525.0,9.145846007775999
1530.0,7.481308767370218
1535.0,8.86535695716218
1540.0,8.23008064240146
1545.0,9.229693828673346
1550.0,7.776626813073856
1555.0,7.744172477926176
1560.0,8.311261468924858
1565.0,7.917129950708533
1570.0,7.479932247835919
1575.0,8.635845470606812
1580.0,7.3087010634090515
1585.0,7.8506684704152905
1590.0,7.10577394821335
1595.0,6.87206721060429
1600.0,6.7625365640860355
1605.0,6.119789027524033
1610.0,5.863444637014958
1615.0,6.337582721336419
1620.0,7.795661756655429
1625.0,5.557283847157059
1630.0,7.6800478110279995
1635.0,5.547173521618281
1640.0,5.905327119252824
1645.0,5.299532751694863
1650.0,5.773300052426977
1655.0,6.461073533300147
1660.0,6.094514052656184
1665.0,6.287212288401067
1670.0,4.669104513120677
1675.0,4.231165989742541
1680.0,4.738686247233009
1685.0,4.931059087121505
1690.0,5.066225294615538
1695.0,4.586729339692648
1700.0,5.144725648520843
1705.0,5.355748797775817
1710.0,4.608284389475097
1715.0,5.624389046939095
1720.0,5.334032687554035
1725.0,4.5555320103247166
1730.0,6.01336636192768
1735.0,4.780541106648993
1740.0,4.937908609485013
1745.0,4.280530085316228
1750.0,4.922932395068026
1755.0,5.046138081771356
1760.0,5.24590621885757
1765.0,4.6428075310049906
1770.0,4.796853857880765
1775.0,5.054779236139703
1780.0,4.117280216000346
1785.0,4.144771929630252
1790.0,4.995828193168723
1795.0,5.683383064935396
1800.0,4.409797800869489
1805.0,5.533154487338844
1810.0,5.0860745128584375
1815.0,5.660305163796889
1820.0,4.891699345344636
1825.0,5.008133592762517
1830.0,5.126635901153155
1835.0,4.859195758560198
1840.0,4.323000656183872
1845.0,5.0865323146915
1850.0,5.029035274635774
1855.0,4.693619345319354
1860.0,5.0284959065338795
1865.0,5.345302764443253
1870.0,5.466050889513262
1875.0,5.039099542219981
1880.0,5.299225338790896
1885.0,5.055187213915987
1890.0,4.948626576101293
1895.0,5.324379519775455
1900.0,4.969346135454658
1905.0,5.375713732626609
1910.0,4.257941490669832
1915.0,5.878816036453558
1920.0,4.2950610220330265
1925.0,5.25923788413235
1930.0,5.497759157818063
1935.0,4.177845017581592
1940.0,4.519555848380168
1945.0,4.561493194419862
1950.0,5.226386000754764
1955.0,4.925069691197117
1960.0,4.8214024159908115
1965.0,3.884038144933694
1970.0,4.112894600955062
1975.0,4.45682773950381
1980.0,5.390101584769758
1985.0,5.4200836853938945
1990.0,4.928732912997766
1995.0,4.903024685520332
2000.0,4.7067175425320995
2005.0,5.58866370705819
2010.0,4.704675219010979
2015.0,4.618084097167285
2020.0,5.148849554375343
2025.0,4.60317524708828
2030.0,4.962628095854374
2035.0,4.444798933002283
2040.0,5.2342461323652225
2045.0,4.9465756464554875
2050.0,5.236370774823615
2055.0,4.567574802489245
2060.0,4.188150167023245
2065.0,5.120221292944093
2070.0,5.552909908679868
2075.0,3.6698832879577936
2080.0,4.754444000489409
2085.0,4.217593961116288
2090.0,6.070062027329401
2095.0,4.758140141401482
2100.0,5.050452929656781
2105.0,5.9570738407761
2110.0,4.4386095401110826
2115.0,5.189811351857448
2120.0,5.140332068009949
2125.0,4.440734108849334
2130.0,4.028436787111422
2135.0,5.505406300922826
2140.0,4.1674394175162135
2145.0,5.00009360599418
2150.0,4.850843314908969
2155.0,4.822912712327538
2160.0,5.2940986594198645
2165.0,4.894322008998581
2170.0,4.179129001261397
2175.0,4.406749764958042
2180.0,5.21579259382223
2185.0,4.999445005241542
2190.0,5.464617591113924
2195.0,4.459487872878565
2200.0,5.065185280435016
2205.0,4.657226012268971
2210.0,5.744147462282112
2215.0,5.795289672973434
2220.0,4.793401970441492
2225.0,5.0692152365294385
2230.0,4.622138848063559
2235.0,4.2276132145705665
2240.0,5.8579107491738105
2245.0,5.629635566046416
2250.0,5.144896487614682
2255.0,4.77382434015512
2260.0,4.9045589515950825
2265.0,4.76409329619541
2270.0,4.770284108141144
2275.0,5.7416082708142655
2280.0,5.600539743274424
2285.0,4.763806279288155
2290.0,4.493111523203788
2295.0,3.958214618559346
2300.0,5.041061282635672
2305.0,4.755023369613966
2310.0,5.0655536989618355
2315.0,4.43497079182408
2320.0,5.368264320032477
2325.0,4.152869517976816
2330.0,5.3757192836552194
2335.0,5.079204900629486
2340.0,4.589885528533591
2345.0,4.435597302971984
2350.0,5.280170077775385
2355.0,5.473116287698109
2360.0,5.364844024344082
2365.0,5.612433424580738
2370.0,5.311563026504461
2375.0,4.498450791054192
2380.0,4.395364278190123
2385.0,5.38423386045096
2390.0,5.95127869908257
2395.0,5.052805661230197
2400.0,5.102804342816086
2405.0,5.018415806844784
2410.0,5.3498044876469875
2415.0,4.959718441743293
2420.0,5.760008102758762
2425.0,4.012006032808261
2430.0,4.483791874374214
2435.0,4.676347620293089
2440.0,5.083003031576333
2445.0,4.607426771627656
2450.0,6.105357458289012
2455.0,5.073764183119944
2460.0,5.024807299178958
2465.0,5.659180385099523
2470.0,4.985162429050992
2475.0,5.32081221336726
2480.0,4.830964954999299
2485.0,4.496334811483479
2490.0,4.977881406399297
2495.0,5.9075582187641285
2500.0,4.267392734358935
2505.0,5.20100094609417
2510.0,4.9974246105793005
2515.0,5.625387198999876
2520.0,6.042882828389543
2525.0,4.444431404386887
2530.0,5.30806268394786
2535.0,4.486554254070438
2540.0,4.9119785528501145
2545.0,5.776536372849443
2550.0,5.921265536672899
2555.0,5.124737776674229
2560.0,4.687853484558375
2565.0,5.048658539040125
2570.0,5.645278869435289
2575.0,3.7008393348920245
2580.0,4.9423719279523946
2585.0,4.8829201813336445
2590.0,4.465228471984585
2595.0,5.309303230324373
2600.0,5.453076482558272
2605.0,4.309996125159093
2610.0,5.407715664204254
2615.0,5.349003487098516
2620.0,5.224009560623954
2625.0,5.012259449619078
2630.0,4.811207357560115
2635.0,5.493567787477958
2640.0,4.5810846414645265
2645.0,5.281961393982672
2650.0,5.258590995915806
2655.0,5.024678699144801
2660.0,5.49249739900671
2665.0,4.116687907686771
2670.0,4.949706045125477
2675.0,5.800349229854901
2680.0,5.4476158414604345
2685.0,5.175106180256213
2690.0,4.6197104346939755
2695.0,5.683746694024834
2700.0,4.424822270476776
2705.0,5.803513135515787
2710.0,5.448837697076707
2715.0,5.434302681624301
2720.0,4.898029848544333
2725.0,4.571441458322167
2730.0,4.238075614393569
2735.0,5.685504475483486
2740.0,4.840070159351312
2745.0,5.7079121054278215
2750.0,5.127934948153054
2755.0,33.37122890583429
2760.0,31.939577121267867
2765.0,31.9056022834665
2770.0,31.671354240925673
2775.0,34.31561251843973
2780.0,33.056469030192744
2785.0,33.202405109405625
2790.0,30.884205078194732
2795.0,32.84788999473515
2800.0,33.69500780353489
2805.0,31.28816472000159
2810.0,31.887907684994012
2815.0,33.1261216478992
2820.0,33.702707471187814
2825.0,32.50301485689098
2830.0,34.432740797271244
2835.0,30.627638824853555
2840.0,31.075138942456466
2845.0,32.31085805175733
2850.0,32.00446696763812
2855.0,31.095148399548158
2860.0,32.242114241505114
2865.0,32.509336646462394
2870.0,31.7239483539225
2875.0,31.956713190184324
2880.0,30.9048770051963
2885.0,32.636712994515825
2890.0,30.962374718100374
2895.0,32.460300628827255
2900.0,30.282403957989327
2905.0,29.566276216542224
2910.0,27.958581461186196
2915.0,30.49748218310894
2920.0,28.353082261612805
2925.0,33.00431623496273
2930.0,30.283186547653248
2935.0,31.366282650565886
2940.0,29.06615597850767
2945.0,30.275281208714734
2950.0,29.336393268739194
2955.0,25.502496931396514
2960.0,28.748475421301237
2965.0,29.98546417812718
2970.0,27.08143840585542
2975.0,25.043627396322513
2980.0,24.054802476426996
2985.0,24.245301269692057
2990.0,22.646673773569592
2995.0,23.571503006883454
3000.0,22.784977513884478
3005.0,20.82705584761992
3010.0,21.232101199767293
3015.0,18.763358868599262
3020.0,17.960973518666016
3025.0,15.8115895871182
3030.0,14.234850446250828
3035.0,12.022747416039678
3040.0,9.46424414529201
3045.0,8.550017128808424
3050.0,4.292412034757588
3055.0,32.76008153751832
3060.0,30.376841621865537
3065.0,28.905467874016203
3070.0,27.9834414077525
3075.0,26.065057513171887
3080.0,26.676145551755848
3085.0,24.50072504479937
3090.0,23.992013175879624
3095.0,22.349095448838195
3100.0,22.06632761682081
3105.0,19.81692771463614
3110.0,21.36406504964219
3115.0,19.31277134495088
3120.0,17.067726429077297
3125.0,17.13535640152957
3130.0,18.023997636997997
3135.0,16.648038525513773
3140.0,17.352604323400502
3145.0,16.742266842764497
3150.0,15.59184836739951
3155.0,14.349789958505017
3160.0,14.918064457012004
3165.0,13.444496997485754
3170.0,13.718075020561539
3175.0,13.073774810207615
3180.0,13.148930081567988
3185.0,10.958402991307015
3190.0,11.360361945040008
3195.0,12.304977630424258
3200.0,10.993347670229458
3205.0,10.920680228358133
3210.0,11.556859878972004
3215.0,9.803538518255163
3220.0,10.346223350600429
3225.0,9.746205655932613
3230.0,10.071833188721808
3235.0,10.137379701705088
3240.0,8.0336805491353
3245.0,7.8897218989029625
3250.0,8.685188589683824
3255.0,8.965938587806143
3260.0,8.535023826471148
3265.0,8.742438230851374
3270.0,8.945026812029942
3275.0,6.91807901991532
3280.0,7.331543674139821
3285.0,9.314733131084504
3290.0,7.3495705665453075
3295.0,7.557037989314982
3300.0,7.481920281463459
3305.0,6.901628287965936
3310.0,6.631135241832548
3315.0,6.856201035244294
3320.0,6.277136565273624
3325.0,7.489866416592724
3330.0,6.43589536418221
3335.0,6.137871205876907
3340.0,5.961836085457866
3345.0,6.868845073052354
3350.0,6.794473445160209
3355.0,4.457904492152479
3360.0,5.0072843651234535
3365.0,4.761578733894728
3370.0,4.800420011349436
3375.0,5.603325764490489
3380.0,4.769473704409664
3385.0,5.760615098711815
3390.0,5.390131707834415
3395.0,4.567071420297608
3400.0,4.746279503311081
3405.0,4.5355414097899125
3410.0,5.234650240365075
3415.0,4.8700675504894475
3420.0,5.103965477240744
3425.0,4.2799334130499185
3430.0,5.836676326924039
3435.0,5.483462098441152
3440.0,4.941008608646643
3445.0,4.008226461078809
3450.0,5.266663950430538
3455.0,4.527990633589296
3460.0,5.624738608267082
3465.0,5.053663835509857
3470.0,5.057149318348691
3475.0,5.965826519756682
3480.0,3.9031254736446144
3485.0,5.123771220833484
3490.0,5.50406155931666
3495.0,4.481262861158453
3500.0,4.155682610124577
3505.0,5.584128672954117
3510.0,4.942928203077726
3515.0,4.859677159046198
3520.0,4.988228652825841
3525.0,5.5860857926426295
3530.0,5.4366572401233455
3535.0,3.775108453484974
3540.0,5.136060100646878
3545.0,5.322203748881663
3550.0,3.860093715000594
3555.0,5.23835914226525
3560.0,6.777042147246901
3565.0,4.785045335258062
3570.0,4.493671208867223
3575.0,3.9989799560614356
3580.0,5.549382631710134
3585.0,5.013764985827271
3590.0,5.070257634359679
3595.0,5.427779352503837
3600.0,4.380065707923628
3605.0,4.76813689767792
3610.0,4.571067506454179
3615.0,5.213073446472302
3620.0,4.789190218643649
3625.0,5.073167726731271
3630.0,4.713508716604374
3635.0,4.630990926533103
3640.0,6.021164478545479
3645.0,4.753201397882124
3650.0,6.050961302977145
3655.0,5.222504065775046
3660.0,4.335622390407495
3665.0,5.382389203817967
3670.0,3.5577099652335726
3675.0,5.003047105101764
3680.0,4.686109865590384
3685.0,4.757474049496716
3690.0,5.139769415746775
3695.0,5.597892233328813
3700.0,3.967927176257966
3705.0,4.640715451368686
3710.0,4.2098290900788395
3715.0,5.28905193968872
3720.0,5.382613512586184
3725.0,4.621339748404101
3730.0,4.963834709089919
3735.0,5.8067849336110475
3740.0,5.437857720708047
3745.0,4.944039100453585
3750.0,5.494761580232344
3755.0,5.397874791299008
3760.0,5.548091957215071
3765.0,5.333016070379809
3770.0,5.01479380480828
3775.0,5.743428910404427
3780.0,5.393495056108156
3785.0,4.595930434502495
3790.0,4.637500112207682
3795.0,5.329738138700724
3800.0,4.388752163524085
3805.0,4.292345085240667
3810.0,4.469717231483506
3815.0,5.041300819453013
3820.0,5.2275180025128
3825.0,4.906939110231625
3830.0,5.1828028601171905
3835.0,3.8450711417643406
3840.0,6.286264052182068
3845.0,4.602569755524769
3850.0,4.8905399244811445
3855.0,4.39112567119529
3860.0,5.455435853858685
3865.0,4.718029307038691
3870.0,5.493325560438725
3875.0,4.919266379779529
3880.0,5.616351369946936
3885.0,4.986270782063419
3890.0,5.39941088776238
3895.0,5.061917877385037
3900.0,5.099238683674821
3905.0,5.285711008019588
3910.0,4.021276059634898
3915.0,5.274525730609301
3920.0,5.085120717785064
3925.0,4.942385233620892
3930.0,4.334623198783559
3935.0,5.213046502952748
3940.0,5.941596823605055
3945.0,4.780663966261565
3950.0,5.229463654581744
3955.0,5.867217822987533
3960.0,5.337079918184626
3965.0,6.046014745659052
3970.0,4.923419259903205
3975.0,4.725575217315631
3980.0,4.188015675684918
3985.0,5.788462089262689
3990.0,5.097756781908957
3995.0,5.581455886249158
4000.0,5.07153077400761
4005.0,5.062043918486382
4010.0,4.475788413228565
4015.0,6.219125225949499
4020.0,5.708188309422701
4025.0,5.0346054009455905
4030.0,5.20307428329958
4035.0,3.10887090120559
4040.0,5.2449209258081515
4045.0,5.047416455117873
4050.0,6.261454762207291
4055.0,5.206209657301462
4060.0,4.493191165262115
4065.0,5.00751949870517
4070.0,4.0945485686107785
4075.0,4.981584656154725
4080.0,4.99495633885392
4085.0,4.827550532094639
4090.0,5.448889844492676
4095.0,5.887564129736492
4100.0,4.332523075421113
4105.0,5.018743331504083
4110.0,5.127937865563331
4115.0,5.205248856428991
4120.0,5.468934296342317
4125.0,4.6468170408070835
4130.0,5.088296058843175
4135.0,4.995131297032151
4140.0,4.05873620118636
4145.0,4.805877032233505
4150.0,4.68609143298538
4155.0,5.506748726710478
4160.0,5.536535222846635
4165.0,5.371558106721317
4170.0,5.085987612092675
4175.0,5.304446244147298
4180.0,5.256462847389374
4185.0,5.070531375678658
4190.0,5.432427845916053
4195.0,5.15423579125814
4200.0,5.43439957915711
4205.0,4.960384110933471
4210.0,4.905350519780183
4215.0,4.492990816996807
4220.0,4.673705251889147
4225.0,4.964199188127457
4230.0,5.217433220779649
4235.0,5.300770442717329
4240.0,5.417174172989368
4245.0,5.636605886106831
4250.0,4.685005162080856
4255.0,4.462727946527095
4260.0,4.958503596671961
4265.0,4.51666099172785
4270.0,6.182711486681634
4275.0,3.4191280738981895
4280.0,5.85776629626446
4285.0,5.90111350032124
4290.0,5.371065423943505
4295.0,5.054449502261483
4300.0,4.972489549297496
4305.0,5.030826746266197
4310.0,5.9420252624704935
4315.0,4.883444125750978
4320.0,5.172180846279231
4325.0,4.632558092776147
4330.0,3.6667663277133977
4335.0,6.351160097136897
4340.0,4.397230226431772
4345.0,4.3142120139330284
4350.0,16.614826956880496
4355.0,16.837382178948552
4360.0,16.1357657173801
4365.0,16.415415145362367
4370.0,16.306810068699058
4375.0,16.247470800427955
4380.0,16.505546969431222
4385.0,17.010516379361142
4390.0,16.705448863346902
4395.0,17.60785052916257
4400.0,16.102561857687682
4405.0,15.89509812455682
4410.0,16.441007913489877
4415.0,16.28129151374103
4420.0,15.189775293132064
4425.0,15.689100164477045
4430.0,15.82801836841866
4435.0,16.59856388402788
4440.0,17.125320345234762
4445.0,17.05810155829184
4450.0,17.38707678152565
4455.0,16.697846239563006
4460.0,17.151047754153463
4465.0,14.729848684405528
4470.0,14.554245767287872
4475.0,16.251819984147502
4480.0,15.798813950018976
4485.0,16.206712288468825
4490.0,15.382342877984962
4495.0,17.016312463117906
4500.0,15.980740591642753
4505.0,16.176227182563064
4510.0,16.499427606020095
4515.0,14.892373724402614
4520.0,15.644249513254223
4525.0,14.595131521470018
4530.0,13.896430295573714
4535.0,15.188249325463854
4540.0,14.7179003982735
4545.0,12.399689146887658
4550.0,12.96097273283716
4555.0,14.774770247470792
4560.0,13.902496672742444
4565.0,12.499186217786534
4570.0,12.255842543350505
4575.0,12.999924931615888
4580.0,11.725368406826947
4585.0,13.462150690754182
4590.0,11.892914448705046
4595.0,10.82566694936334
4600.0,9.946714316874894
4605.0,10.492223322665904
4610.0,10.53470423316126
4615.0,8.92141233485727
4620.0,9.126766252512974
4625.0,8.6897247920278
4630.0,6.89929627966996
4635.0,7.112352710185047
4640.0,5.475242093701551
4645.0,5.1742366956864965
4650.0,16.00535384165335
4655.0,16.160109934412265
4660.0,15.554299209933115
4665.0,15.703211569322155
4670.0,14.94959331826199
4675.0,14.412825420830416
4680.0,14.344131992106862
4685.0,14.270077091418653
4690.0,12.508860859289246
4695.0,12.704128203470892
4700.0,11.556587839455167
4705.0,12.793303998647463
4710.0,10.27442563064557
4715.0,11.355873942443932
4720.0,11.063158678677436
4725.0,10.50556598047986
4730.0,9.19807357097481
4735.0,10.70415282021646
4740.0,9.709897053221264
4745.0,8.188493670969901
4750.0,9.46540514230768
4755.0,9.199138036034169
4760.0,8.906670428180888
4765.0,7.7485160173709815
4770.0,8.115427254423752
4775.0,8.692809143883519
4780.0,8.255947257968339
4785.0,8.523819147370983
4790.0,7.497206888705404
4795.0,7.022040850282423
4800.0,8.0128637254758
4805.0,8.006855200479794
4810.0,7.8526483848620785
4815.0,7.3187918930118725
4820.0,5.963435116837873
4825.0,8.603410386277664
4830.0,7.040168092147295
4835.0,7.0178543705958045
4840.0,6.552198201916447
4845.0,6.823280459546351
4850.0,6.592914831322825
4855.0,7.307504836407361
4860.0,6.829224700814838
4865.0,6.714602831965462
4870.0,6.722143435874206
4875.0,5.920323877193201
4880.0,7.4210199155249
4885.0,6.345058058384785
4890.0,6.186544299312762
4895.0,7.088227153317784
4900.0,6.428049920531665
4905.0,5.9670350170373485
4910.0,6.862529825431598
4915.0,6.238860604098408
4920.0,5.80469675691273
4925.0,6.280291577473081
4930.0,5.9528158851862525
4935.0,5.642059913215081
4940.0,5.285221041521482
4945.0,5.678624258768124
4950.0,4.126938381967929
4955.0,5.412571805014599
4960.0,5.41011738646767
4965.0,5.034943373126309
4970.0,4.988369906355638
4975.0,4.930233495428915
4980.0,5.879934292450317
4985.0,4.60080238423366
4990.0,5.35103867878105
4995.0,5.511494088782009
5000.0,5.329364920309585
5005.0,5.073932927613928
5010.0,5.088626611136563
5015.0,5.557869158420628
5020.0,4.192814138415999
5025.0,5.109112033973092
5030.0,4.470386351499794
5035.0,5.5093492696560356
5040.0,6.059310037858829
5045.0,4.4902625364223585
5050.0,4.566778181350576
5055.0,4.870432903575631
5060.0,4.991976736294573
5065.0,5.421894002049515
5070.0,5.783786687779578
5075.0,4.689370221589331
5080.0,5.125414905313518
5085.0,4.888440284510922
5090.0,4.955632924658294
5095.0,5.500611490491269
5100.0,5.587752650204388
5105.0,5.767602252222788
5110.0,5.449190568394686
5115.0,4.638996251705423
5120.0,5.061906692605421
5125.0,4.720779449830123
5130.0,5.396246784585538
5135.0,5.127367448792662
5140.0,4.69355523156378
5145.0,5.264978487767513
5150.0,4.555320849796194
5155.0,4.1115359276044074
5160.0,4.655750155484126
5165.0,5.307390142302787
5170.0,5.612619473436725
5175.0,5.692735397743588
5180.0,5.059570735475704
5185.0,4.648661923757817
5190.0,4.856684418899282
5195.0,4.3616765909127695
5200.0,4.971423742077512
5205.0,5.199980357288019
5210.0,4.738255981976783
5215.0,4.4974530167132425
5220.0,4.270462474267609
5225.0,5.822545288110426
5230.0,4.743187754670136
5235.0,3.705494097682487
5240.0,4.085603276540718
5245.0,5.239195229123658
5250.0,4.714958842334642
5255.0,4.786054924303242
5260.0,5.137990186624242
5265.0,4.790362836620553
5270.0,5.444097166622411
5275.0,5.213041699719399
5280.0,5.040081832598016
5285.0,6.009577567241214
5290.0,5.216065495597267
5295.0,5.527359912818725
5300.0,5.392067548860105
5305.0,4.960044186738806
5310.0,4.52673181284999
5315.0,4.400558357677818
5320.0,4.849257524265667
5325.0,5.080890094255329
5330.0,5.494163502309975
5335.0,5.364896080131762
5340.0,4.862167167994219
5345.0,4.484990765805056
5350.0,5.63649225531063
5355.0,4.929928499578189
5360.0,5.24435429145845
5365.0,5.735414457922521
5370.0,5.114468572661015
5375.0,5.251410931913255
5380.0,5.296295736009286
5385.0,4.041721753015791
5390.0,5.247301110891729
5395.0,5.092057717255998
5400.0,4.863048591746057
5405.0,5.4440848021215515
5410.0,4.383883125737233
